Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
"LNTYS-10701 Lego 10701 Classic Gray Baseplate <br><br><em>38.70 x 43.80 x 0.30 (cm)</em>","Lego 10701 Classic Gray Baseplate <br><br><em>38.70 x 43.80 x 0.30 (cm)</em>","Classic Gray Baseplate <br><br><em>38.70 x 43.80 x 0.30 (cm)</em>","Lego 10701","Toys & Games > Toys","Toys","Toys,Lego 10701",TRUE,,,,,,,"LNTYS-10701",,shopify,6,deny,manual,22.46,,TRUE,TRUE,5702015357159,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/33646.jpg,1,,FALSE,"Lego 10701 Classic Gray Baseplate <br><br><em>38.70 x 43.80 x 0.30 (cm)</em>","Classic Gray Baseplate <br><br><em>38.70 x 43.80 x 0.30 (cm)</em>","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-11023 Lego 11023 Classic Green Baseplate","Lego 11023 Classic Green Baseplate","Classic Green Baseplate","Lego 11023","Toys & Games > Toys","Toys","Toys,Lego 11023",TRUE,,,,,,,"LNTYS-11023",,shopify,7,deny,manual,17.38,,TRUE,TRUE,5702017184265,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/202247.jpg,1,,FALSE,"Lego 11023 Classic Green Baseplate","Classic Green Baseplate","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-11026 Lego 11026 Classic White Baseplate","Lego 11026 Classic White Baseplate","Classic White Baseplate","Lego 11026","Toys & Games > Toys","Toys","Toys,Lego 11026",TRUE,,,,,,,"LNTYS-11026",,shopify,7,deny,manual,17.38,,TRUE,TRUE,5702017185217,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/202248.jpg,1,,FALSE,"Lego 11026 Classic White Baseplate","Classic White Baseplate","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-2000456 Lego 2000456 Education Spike Prime Marketing Kit Polybag","Lego 2000456 Education Spike Prime Marketing Kit Polybag","Education Spike Prime Marketing Kit Polybag","Lego 2000456","Toys & Games > Toys","Toys","Toys,Lego 2000456",TRUE,,,,,,,"LNTYS-2000456",,shopify,20,deny,manual,18.65,,TRUE,TRUE,5702016501780,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/159414.png,1,,FALSE,"Lego 2000456 Education Spike Prime Marketing Kit Polybag","Education Spike Prime Marketing Kit Polybag","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-271723 Lego 271723 Nexo Knights Hovercraft","Lego 271723 Nexo Knights Hovercraft","Nexo Knights Hovercraft","Lego 271723","Toys & Games > Toys","Toys","Toys,Lego 271723",TRUE,,,,,,,"LNTYS-271723",,shopify,15,deny,manual,11.03,,TRUE,TRUE,,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/208821.jpg,1,,FALSE,"Lego 271723 Nexo Knights Hovercraft","Nexo Knights Hovercraft","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-30368 Lego 30368 City Fire Rescue Water Scooter <br><br><em>16.90 x 16.10 x 0.90 (cm)</em>","Lego 30368 City Fire Rescue Water Scooter <br><br><em>16.90 x 16.10 x 0.90 (cm)</em>","City Fire Rescue Water Scooter <br><br><em>16.90 x 16.10 x 0.90 (cm)</em>","Lego 30368","Toys & Games > Toys","Toys","Toys,Lego 30368",TRUE,,,,,,,"LNTYS-30368",,shopify,4,deny,manual,12.30,,TRUE,TRUE,5702016668971,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/161427.jpg,1,,FALSE,"Lego 30368 City Fire Rescue Water Scooter <br><br><em>16.90 x 16.10 x 0.90 (cm)</em>","City Fire Rescue Water Scooter <br><br><em>16.90 x 16.10 x 0.90 (cm)</em>","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-30411 Lego 30411 Friends Chocolate Box & Flower <br><br><em>19.40 x 16.00 x 1.10 (cm)</em>","Lego 30411 Friends Chocolate Box & Flower <br><br><em>19.40 x 16.00 x 1.10 (cm)</em>","Friends Chocolate Box & Flower <br><br><em>19.40 x 16.00 x 1.10 (cm)</em>","Lego 30411","Toys & Games > Toys","Toys","Toys,Lego 30411",TRUE,,,,,,,"LNTYS-30411",,shopify,2,deny,manual,11.03,,TRUE,TRUE,5702016668704,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/161436.jpg,1,,FALSE,"Lego 30411 Friends Chocolate Box & Flower <br><br><em>19.40 x 16.00 x 1.10 (cm)</em>","Friends Chocolate Box & Flower <br><br><em>19.40 x 16.00 x 1.10 (cm)</em>","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-30413 Lego 30413 Flower Cart","Lego 30413 Flower Cart","Flower Cart","Lego 30413","Toys & Games > Toys","Toys","Toys,Lego 30413",TRUE,,,,,,,"LNTYS-30413",,shopify,61,deny,manual,12.30,,TRUE,TRUE,5702016915914,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/208058.jpg,1,,FALSE,"Lego 30413 Flower Cart","Flower Cart","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-30560 Lego 30560 Pineapple Photo Holder and Mini Board","Lego 30560 Pineapple Photo Holder and Mini Board","Pineapple Photo Holder and Mini Board","Lego 30560","Toys & Games > Toys","Toys","Toys,Lego 30560",TRUE,,,,,,,"LNTYS-30560",,shopify,8,deny,manual,12.30,,TRUE,TRUE,673419357425,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/200598.jpg,1,,FALSE,"Lego 30560 Pineapple Photo Holder and Mini Board","Pineapple Photo Holder and Mini Board","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-30563 Lego 30563 Build Your Own Snail","Lego 30563 Build Your Own Snail","Build Your Own Snail","Lego 30563","Toys & Games > Toys","Toys","Toys,Lego 30563",TRUE,,,,,,,"LNTYS-30563",,shopify,32,deny,manual,12.30,,TRUE,TRUE,5702016911077,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/185940.jpg,1,,FALSE,"Lego 30563 Build Your Own Snail","Build Your Own Snail","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-30570 Lego 30570 City Wildlife Rescue","Lego 30570 City Wildlife Rescue","City Wildlife Rescue","Lego 30570","Toys & Games > Toys","Toys","Toys,Lego 30570",TRUE,,,,,,,"LNTYS-30570",,shopify,41,deny,manual,12.30,,TRUE,TRUE,5702016911954,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/190786.jpg,1,,FALSE,"Lego 30570 City Wildlife Rescue","City Wildlife Rescue","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-30589 Lego 30589 Go-Kart Racer","Lego 30589 Go-Kart Racer","Go-Kart Racer","Lego 30589","Toys & Games > Toys","Toys","Toys,Lego 30589",TRUE,,,,,,,"LNTYS-30589",,shopify,47,deny,manual,13.57,,TRUE,TRUE,673419359054,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/200603.jpg,1,,FALSE,"Lego 30589 Go-Kart Racer","Go-Kart Racer","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-31131 Lego 31131 Creator 3 In 1 Noodle Shop","Lego 31131 Creator 3 In 1 Noodle Shop","Creator 3 In 1 Noodle Shop","Lego 31131","Toys & Games > Toys","Toys","Toys,Lego 31131",TRUE,,,,,,,"LNTYS-31131",,shopify,5,deny,manual,47.86,,TRUE,TRUE,5702017153223,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/208081.jpg,1,,FALSE,"Lego 31131 Creator 3 In 1 Noodle Shop","Creator 3 In 1 Noodle Shop","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-41448 Lego 41448 Heartlake City Movie Theater","Lego 41448 Heartlake City Movie Theater","Heartlake City Movie Theater","Lego 41448","Toys & Games > Toys","Toys","Toys,Lego 41448",TRUE,,,,,,,"LNTYS-41448",,shopify,1,deny,manual,51.67,,TRUE,TRUE,5702016917246,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/208052.jpg,1,,FALSE,"Lego 41448 Heartlake City Movie Theater","Heartlake City Movie Theater","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-41693 Lego 41693 Surfer Beachfront","Lego 41693 Surfer Beachfront","Surfer Beachfront","Lego 41693","Toys & Games > Toys","Toys","Toys,Lego 41693",TRUE,,,,,,,"LNTYS-41693",,shopify,5,deny,manual,83.42,,TRUE,TRUE,5702016973570,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/201865.jpg,1,,FALSE,"Lego 41693 Surfer Beachfront","Surfer Beachfront","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-43195 Lego 43195 Belle and Rapunzel s Royal Horse Stable","Lego 43195 Belle and Rapunzel s Royal Horse Stable","Belle and Rapunzel s Royal Horse Stable","Lego 43195","Toys & Games > Toys","Toys","Toys,Lego 43195",TRUE,,,,,,,"LNTYS-43195",,shopify,1,deny,manual,52.94,,TRUE,TRUE,5702016909661,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/189334.jpg,1,,FALSE,"Lego 43195 Belle and Rapunzel s Royal Horse Stable","Belle and Rapunzel s Royal Horse Stable","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-45400 Lego 45400 BricQ Motion Prime","Lego 45400 BricQ Motion Prime","BricQ Motion Prime","Lego 45400","Toys & Games > Toys","Toys","Toys,Lego 45400",TRUE,,,,,,,"LNTYS-45400",,shopify,13,deny,manual,120.25,,TRUE,TRUE,5702016677607,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/181620.jpeg,1,,FALSE,"Lego 45400 BricQ Motion Prime","BricQ Motion Prime","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-45499 Lego 45499 Sorting Top Tray 12 Pack","Lego 45499 Sorting Top Tray 12 Pack","Sorting Top Tray 12 Pack","Lego 45499","Toys & Games > Toys","Toys","Toys,Lego 45499",TRUE,,,,,,,"LNTYS-45499",,shopify,95,deny,manual,94.85,,TRUE,TRUE,673419271202,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/120502.png,1,,FALSE,"Lego 45499 Sorting Top Tray 12 Pack","Sorting Top Tray 12 Pack","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-45517 Lego 45517 Transformer 10V DC Black <br><br><em>10.50 x 9.20 x 5.60 (cm)</em>","Lego 45517 Transformer 10V DC Black <br><br><em>10.50 x 9.20 x 5.60 (cm)</em>","Transformer 10V DC Black <br><br><em>10.50 x 9.20 x 5.60 (cm)</em>","Lego 45517","Toys & Games > Toys","Toys","Toys,Lego 45517",TRUE,,,,,,,"LNTYS-45517",,shopify,2,deny,manual,44.05,,TRUE,TRUE,5702016719970,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/137076.jpg,1,,FALSE,"Lego 45517 Transformer 10V DC Black <br><br><em>10.50 x 9.20 x 5.60 (cm)</em>","Transformer 10V DC Black <br><br><em>10.50 x 9.20 x 5.60 (cm)</em>","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-45602 Lego 45602 Education Spike Prime Large Angular Motor","Lego 45602 Education Spike Prime Large Angular Motor","Education Spike Prime Large Angular Motor","Lego 45602","Toys & Games > Toys","Toys","Toys,Lego 45602",TRUE,,,,,,,"LNTYS-45602",,shopify,2,deny,manual,54.21,,TRUE,TRUE,673419306225,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/173670.jpg,1,,FALSE,"Lego 45602 Education Spike Prime Large Angular Motor","Education Spike Prime Large Angular Motor","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-60299 Lego 60299 Stunt Competition","Lego 60299 Stunt Competition","Stunt Competition","Lego 60299","Toys & Games > Toys","Toys","Toys,Lego 60299",TRUE,,,,,,,"LNTYS-60299",,shopify,2,deny,manual,27.54,,TRUE,TRUE,5702016911602,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/197487.jpg,1,,FALSE,"Lego 60299 Stunt Competition","Stunt Competition","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-60302 Lego 60302 City Wildlife Summer","Lego 60302 City Wildlife Summer","City Wildlife Summer","Lego 60302","Toys & Games > Toys","Toys","Toys,Lego 60302",TRUE,,,,,,,"LNTYS-60302",,shopify,2,deny,manual,84.69,,TRUE,TRUE,5702016911930,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/188805.jpg,1,,FALSE,"Lego 60302 City Wildlife Summer","City Wildlife Summer","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-60352 Lego 60352 City Advent Calendar","Lego 60352 City Advent Calendar","City Advent Calendar","Lego 60352","Toys & Games > Toys","Toys","Toys,Lego 60352",TRUE,,,,,,,"LNTYS-60352",,shopify,1,deny,manual,30.08,,TRUE,TRUE,5702017161839,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/216466.jpg,1,,FALSE,"Lego 60352 City Advent Calendar","City Advent Calendar","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-71387 Lego 71387 Adventures with Luigi Starter Course","Lego 71387 Adventures with Luigi Starter Course","Adventures with Luigi Starter Course","Lego 71387","Toys & Games > Toys","Toys","Toys,Lego 71387",TRUE,,,,,,,"LNTYS-71387",,shopify,1,deny,manual,63.10,,TRUE,TRUE,5702016912593,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/189325.jpg,1,,FALSE,"Lego 71387 Adventures with Luigi Starter Course","Adventures with Luigi Starter Course","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-75323 Lego 75323 Star Wars The Justifier","Lego 75323 Star Wars The Justifier","Star Wars The Justifier","Lego 75323","Toys & Games > Toys","Toys","Toys,Lego 75323",TRUE,,,,,,,"LNTYS-75323",,shopify,6,deny,manual,167.24,,TRUE,TRUE,5702017155494,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/211287.jpg,1,,FALSE,"Lego 75323 Star Wars The Justifier","Star Wars The Justifier","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-75334 Lego 75334 Star Wars Obi-Wan Kenobi vs Darth Vader","Lego 75334 Star Wars Obi-Wan Kenobi vs Darth Vader","Star Wars Obi-Wan Kenobi vs Darth Vader","Lego 75334","Toys & Games > Toys","Toys","Toys,Lego 75334",TRUE,,,,,,,"LNTYS-75334",,shopify,6,deny,manual,55.48,,TRUE,TRUE,5702017155609,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/210450.jpg,1,,FALSE,"Lego 75334 Star Wars Obi-Wan Kenobi vs Darth Vader","Star Wars Obi-Wan Kenobi vs Darth Vader","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-75336 Lego 75336 Star Wars Inquisitor Transport Scythe","Lego 75336 Star Wars Inquisitor Transport Scythe","Star Wars Inquisitor Transport Scythe","Lego 75336","Toys & Games > Toys","Toys","Toys,Lego 75336",TRUE,,,,,,,"LNTYS-75336",,shopify,2,deny,manual,101.20,,TRUE,TRUE,5702017155623,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/210451.jpg,1,,FALSE,"Lego 75336 Star Wars Inquisitor Transport Scythe","Star Wars Inquisitor Transport Scythe","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-76187 Lego 76187 Marvel Venom","Lego 76187 Marvel Venom","Marvel Venom","Lego 76187","Toys & Games > Toys","Toys","Toys,Lego 76187",TRUE,,,,,,,"LNTYS-76187",,shopify,2,deny,manual,61.83,,TRUE,TRUE,5702016913088,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/190523.jpg,1,,FALSE,"Lego 76187 Marvel Venom","Marvel Venom","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-76207 Lego 76207 Marvel Thor Love And Thunder Attack On New Asgard","Lego 76207 Marvel Thor Love And Thunder Attack On New Asgard","Marvel Thor Love And Thunder Attack On New Asgard","Lego 76207","Toys & Games > Toys","Toys","Toys,Lego 76207",TRUE,,,,,,,"LNTYS-76207",,shopify,5,deny,manual,26.27,,TRUE,TRUE,5702017154220,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/207852.jpg,1,,FALSE,"Lego 76207 Marvel Thor Love And Thunder Attack On New Asgard","Marvel Thor Love And Thunder Attack On New Asgard","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-76208 Lego 76208 Marvel Thor Love And Thunder The Goat Boat","Lego 76208 Marvel Thor Love And Thunder The Goat Boat","Marvel Thor Love And Thunder The Goat Boat","Lego 76208","Toys & Games > Toys","Toys","Toys,Lego 76208",TRUE,,,,,,,"LNTYS-76208",,shopify,1,deny,manual,55.48,,TRUE,TRUE,5702017154237,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/204061.jpg,1,,FALSE,"Lego 76208 Marvel Thor Love And Thunder The Goat Boat","Marvel Thor Love And Thunder The Goat Boat","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-76218 Lego 76218 Marvel Doctor Strange Sanctum Sanctorum","Lego 76218 Marvel Doctor Strange Sanctum Sanctorum","Marvel Doctor Strange Sanctum Sanctorum","Lego 76218","Toys & Games > Toys","Toys","Toys,Lego 76218",TRUE,,,,,,,"LNTYS-76218",,shopify,3,deny,manual,210.42,,TRUE,TRUE,5702017154619,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/211639.jpg,1,,FALSE,"Lego 76218 Marvel Doctor Strange Sanctum Sanctorum","Marvel Doctor Strange Sanctum Sanctorum","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-76404 Lego 76404 Harry Potter Advent Calendar","Lego 76404 Harry Potter Advent Calendar","Harry Potter Advent Calendar","Lego 76404","Toys & Games > Toys","Toys","Toys,Lego 76404",TRUE,,,,,,,"LNTYS-76404",,shopify,1,deny,manual,41.51,,TRUE,TRUE,5702017152325,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/212200.jpg,1,,FALSE,"Lego 76404 Harry Potter Advent Calendar","Harry Potter Advent Calendar","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-76989 Lego 76989 Horizon Forbidden West Tallneck","Lego 76989 Horizon Forbidden West Tallneck","Horizon Forbidden West Tallneck","Lego 76989","Toys & Games > Toys","Toys","Toys,Lego 76989",TRUE,,,,,,,"LNTYS-76989",,shopify,29,deny,manual,97.39,,TRUE,TRUE,5702017156491,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/202826.jpg,1,,FALSE,"Lego 76989 Horizon Forbidden West Tallneck","Horizon Forbidden West Tallneck","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-DWV64 Mattel Uno Colors Rule Card Game (BG  EL  EN  TR)","Mattel Uno Colors Rule Card Game (BG  EL  EN  TR)","Uno Colors Rule Card Game (BG  EL  EN  TR)","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-DWV64",,shopify,4,deny,manual,12.30,,TRUE,TRUE,887961389012,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/194553.jpg,1,,FALSE,"Mattel Uno Colors Rule Card Game (BG  EL  EN  TR)","Uno Colors Rule Card Game (BG  EL  EN  TR)","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-FXM73 Mattel Enchantimals Brie Bunny & Twist / from Assort","Mattel Enchantimals Brie Bunny & Twist / from Assort","Enchantimals Brie Bunny & Twist / from Assort","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-FXM73",,shopify,23,deny,manual,19.92,,TRUE,TRUE,887961695526,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/145072.jpg,1,,FALSE,"Mattel Enchantimals Brie Bunny & Twist / from Assort","Enchantimals Brie Bunny & Twist / from Assort","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-FXM75 Mattel Enchantimals Danessa Deer & Sprint / from Assort","Mattel Enchantimals Danessa Deer & Sprint / from Assort","Enchantimals Danessa Deer & Sprint / from Assort","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-FXM75",,shopify,14,deny,manual,19.92,,TRUE,TRUE,887961695496,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/145074.jpg,1,,FALSE,"Mattel Enchantimals Danessa Deer & Sprint / from Assort","Enchantimals Danessa Deer & Sprint / from Assort","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GCF91 Mattel Hot Wheels Track Builder Stunt Box <br><br><em>7.90 x 13.00 x 6.70 (cm)</em>","Mattel Hot Wheels Track Builder Stunt Box <br><br><em>7.90 x 13.00 x 6.70 (cm)</em>","Hot Wheels Track Builder Stunt Box <br><br><em>7.90 x 13.00 x 6.70 (cm)</em>","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GCF91",,shopify,3,deny,manual,28.81,,TRUE,TRUE,887961726602,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/175476.png,1,,FALSE,"Mattel Hot Wheels Track Builder Stunt Box <br><br><em>7.90 x 13.00 x 6.70 (cm)</em>","Hot Wheels Track Builder Stunt Box <br><br><em>7.90 x 13.00 x 6.70 (cm)</em>","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GGT68 Mattel Creatable World Deluxe Character Set Customisable Doll With Brunette Wavy Hair <br><br><em>12.70 x 12.70 x 12.70 (cm)</em>","Mattel Creatable World Deluxe Character Set Customisable Doll With Brunette Wavy Hair <br><br><em>12.70 x 12.70 x 12.70 (cm)</em>","Creatable World Deluxe Character Set Customisable Doll With Brunette Wavy Hair <br><br><em>12.70 x 12.70 x 12.70 (cm)</em>","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GGT68",,shopify,11,deny,manual,27.54,,TRUE,TRUE,887961787023,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/179193.jpeg,1,,FALSE,"Mattel Creatable World Deluxe Character Set Customisable Doll With Brunette Wavy Hair <br><br><em>12.70 x 12.70 x 12.70 (cm)</em>","Creatable World Deluxe Character Set Customisable Doll With Brunette Wavy Hair <br><br><em>12.70 x 12.70 x 12.70 (cm)</em>","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GHR48 Mattel Hot Wheels Mega Red Hauler","Mattel Hot Wheels Mega Red Hauler","Hot Wheels Mega Red Hauler","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GHR48",,shopify,31,deny,manual,30.08,,TRUE,TRUE,887961800517,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/158016.jpg,1,,FALSE,"Mattel Hot Wheels Mega Red Hauler","Hot Wheels Mega Red Hauler","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GHT86 Mattel Barbie Inspiring Women Ella Fitzgerald <br><br><em>7.60 x 17.80 x 33.00 (cm)</em>","Mattel Barbie Inspiring Women Ella Fitzgerald <br><br><em>7.60 x 17.80 x 33.00 (cm)</em>","Barbie Inspiring Women Ella Fitzgerald <br><br><em>7.60 x 17.80 x 33.00 (cm)</em>","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GHT86",,shopify,1,deny,manual,50.40,,TRUE,TRUE,887961801828,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/165042.jpg,1,,FALSE,"Mattel Barbie Inspiring Women Ella Fitzgerald <br><br><em>7.60 x 17.80 x 33.00 (cm)</em>","Barbie Inspiring Women Ella Fitzgerald <br><br><em>7.60 x 17.80 x 33.00 (cm)</em>","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GJK00 Mattel Barbie Dreamtopia Fairy Doll Purple Hair / from Assort","Mattel Barbie Dreamtopia Fairy Doll Purple Hair / from Assort","Barbie Dreamtopia Fairy Doll Purple Hair / from Assort","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GJK00",,shopify,2,deny,manual,19.92,,TRUE,TRUE,887961812909,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/164109.jpeg,1,,FALSE,"Mattel Barbie Dreamtopia Fairy Doll Purple Hair / from Assort","Barbie Dreamtopia Fairy Doll Purple Hair / from Assort","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GJL64 Mattel Barbie You Can Be Anything Boxer Brunette Doll / from Assort","Mattel Barbie You Can Be Anything Boxer Brunette Doll / from Assort","Barbie You Can Be Anything Boxer Brunette Doll / from Assort","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GJL64",,shopify,4,deny,manual,19.92,,TRUE,TRUE,887961813647,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/165045.jpeg,1,,FALSE,"Mattel Barbie You Can Be Anything Boxer Brunette Doll / from Assort","Barbie You Can Be Anything Boxer Brunette Doll / from Assort","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GJX34 Mattel Enchantimals Stinkin Cute Vanity With Sage Skunk & Caper Dolls","Mattel Enchantimals Stinkin Cute Vanity With Sage Skunk & Caper Dolls","Enchantimals Stinkin Cute Vanity With Sage Skunk & Caper Dolls","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GJX34",,shopify,8,deny,manual,17.38,,TRUE,TRUE,887961819793,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/180026.jpg,1,,FALSE,"Mattel Enchantimals Stinkin Cute Vanity With Sage Skunk & Caper Dolls","Enchantimals Stinkin Cute Vanity With Sage Skunk & Caper Dolls","Toys",,,,,,,FALSE,,,,,,,,,,,,active
"LNTYS-GJX40 Mattel Enchantimals Ciesta Cat & Climber / from Assort","Mattel Enchantimals Ciesta Cat & Climber / from Assort","Enchantimals Ciesta Cat & Climber / from Assort","Mattel","Toys & Games > Toys","Toys","Toys,Mattel",TRUE,,,,,,,"LNTYS-GJX40",,shopify,5,deny,manual,19.92,,TRUE,TRUE,887961819854,https://public.mteam-ssc.com/lt_eu/images/resized_no_watermark/1/2/163363.jpg,1,,FALSE,"Mattel Enchantimals Ciesta Cat & Climber / from Assort","Enchantimals Ciesta Cat & Climber / from Assort","Toys",,,,,,,FALSE,,,,,,,,,,,,active
